year,title,id,imdbid,rating
1947,Calendar Girl,5779,0039236,2
1947,Build My Gallows High,6550,0039689,2
1947,Nada,7432,0039650,3
1947,Fun &amp; Fancy Free,8053,0039404,1
1947,Body and Soul,8619,0039204,3
1947,Dishonored Lady,8646,0039324,3
1947,"Unfinished Dance, The",8729,0039938,3
1947,"Lady from Shanghai, The",8756,0040525,0
1947,Miracle on 34th Street,8989,0039628,3
1947,Gentleman&#39;s Agreement,9598,0039416,1
1947,"Voice of the Turtle, The",10350,0039969,3
1948,Red River,1320,0040724,0
1948,"Red Shoes, The",1229,0040725,3
1948,Hamlet,1232,0040416,1
1948,Bonnie Prince Charlie,1236,0040183,2
1948,Enchantment,1241,0040321,3
1948,Anna Karenina,1262,0040098,2
1948,Command Decision,1354,0040242,0
1948,Rudolph the Red-Nosed Reindeer,1601,0156031,0
1948,Easter Parade,1677,0040308,3
1948,Rope,2040,0040746,0
1948,"Snake Pit, The",2098,0040806,3
1948,Casbah,2256,0040214,1
1948,"Fuller Brush Man, The",2300,0040379,1
1948,Mr. Blandings Builds His Dream House,2445,0040613,3
1948,"Treasure of the Sierra Madre, The",3239,0040897,0
1948,I Remember Mama,4390,0040458,3
1948,Act of Violence,4944,0041088,2
1948,Call Northside 777,5115,0040202,1
1948,Joan of Arc,6363,0040491,3
1948,Bicycle Thieves,6517,0040522,2
1948,Melody Time,8054,0040580,1
1948,Macbeth,8264,0040558,1
1948,It Happened in Europe,8559,0039949,0
1948,Abbott and Costello Meet Frankenstein,10163,0040068,3
1948,"Naked City, The",10359,0040636,1
1949,"Third Man, The",611,0041959,0
1949,"Barkleys of Broadway, The",1684,0041158,3
1949,On the Town,1690,0041716,3
1949,Adam&#39;s Rib,1716,0041090,3
1949,Pinky,1736,0041746,3
1949,Caught,1841,0040221,3
1949,"Set-Up, The",1986,0041859,0
1949,Little Women,2232,0041594,3
1949,Mighty Joe Young,2651,0041650,0
1949,"Man on the Eiffel Tower, The",2849,0041628,2
1949,Late Spring,3539,0041154,3
1949,A Letter to Three Wives,3967,0041587,3
1949,Kind Hearts and Coronets,4008,0041546,1
1949,"Fountainhead, The",4554,0041386,1
1949,"Heiress, The",6358,0041452,3
1949,I Was a Male War Bride,7018,0041498,2
1949,"Adventures of Ichabod and Mr. Toad, The",7059,0041094,0
1949,Under Capricorn,7341,0042004,3
1949,All the King&#39;s Men,9597,0041113,1
1949,Tarzan&#39;s Magic Fountain,9702,0041947,0
1949,Jour de Fete,9982,0040497,0
1949,Flame of My Love,10135,0042031,3
1949,Flamingo Road,10174,0041373,3
1949,Come to the Stable,10420,0041257,3
1950,All About Eve,139,0042192,3
1950,Sunset Blvd.,608,0043014,3
1950,Cinderella,1057,0042332,3
1950,Rashomon,1402,0042876,0
1950,Summer Stock,1678,0043012,3
1950,"Asphalt Jungle, The",2099,0042208,1
1950,Harvey,2596,0042546,2
1950,Orpheus,3295,0041719,2
1950,Born Yesterday,3990,0042276,3
1950,"Flying Saucer, The",4031,0042469,1
1950,In a Lonely Place,4417,0042593,2
1950,Odette,4521,0043871,3
1950,No Way Out,5232,0042792,3
1950,D.O.A.,5350,0042369,1
1950,Stage Fright,6233,0042994,3
1950,Scandal,7144,0042958,3
1950,Les enfants terribles,7836,0042436,3
1950,Three Secrets,8363,0043045,3
1950,Tarzan and the Slave Girl,9700,0043025,0
1950,Caged,10059,0042296,3
1950,Panic in the Streets,10181,0042832,0
1951,Ace In The Hole,871,0043338,2
1951,Strangers on a Train,1417,0044079,2
1951,Alice in Wonderland,1207,0043274,3
1951,"African Queen, The",1491,0043265,0
1951,"Day the Earth Stood Still, The",1916,0043456,3
1951,A Streetcar Named Desire,2930,0044081,3
1951,Show Boat,2977,0044030,3
1951,Diary of a Country Priest,2989,0042619,1
1951,An American in Paris,3389,0043278,1
1951,Early Summer,3222,0043313,3
1951,"Thing from Another World, The",3293,0044121,1
1951,Bellissima,3825,0043332,3
1951,Take Care of My Little Girl,4510,0044100,3
1951,Quo Vadis,5092,0043949,3
1951,Cause for Alarm!,5739,0043390,3
1951,Westward the Women,6498,0044205,3
1951,"Idiot, The",7157,0043614,3
1951,Surcos,7435,0044092,3
1951,Tarzan&#39;s Peril,9703,0043695,1
1952,Singin&#39; in the Rain,612,0045152,3
1952,"Magic Box, The",1243,0043769,2
1952,"Big Sky, The",1465,0044419,0
1952,Lovely to Look at,1689,0044855,3
1952,High Noon,2704,0044706,2
1952,"Quiet Man, The",2737,0045061,1
1952,Clash by Night,3403,0044502,3
1952,Forbidden Games,5972,0043686,3
1952,Limelight,6917,0044837,1
1952,"Snows of Kilimanjaro, The",6941,0045162,1
1952,Ikiru,7162,0044741,1
1952,"Bad and the Beautiful, The",7323,0044391,2
1952,Europe &#39;51,8241,0043511,3
1952,"Greatest Show on Earth, The",9596,0044672,2
1952,Tarzan&#39;s Savage Fury,9701,0045220,0
1952,Parasakthi,9955,0215033,2
1952,"Story of Robin Hood and His Merrie Men, The",9975,0045197,3
1952,"Sound Barrier, The",10402,0044446,3
1953,Julius Caesar,1272,0045943,1
1953,Peter Pan,1118,0046183,3
1953,Le Salaire de la Peur,1444,0046268,1
1953,Roman holiday,1554,0046250,3
1953,Mogambo,1362,0046085,2
1953,Tokyo Story,1630,0046438,3
1953,"Band Wagon, The",1692,0045537,1
1953,Stalag 17,1883,0046359,0
1953,"War of the Worlds, The",2375,0046534,1
1953,Calamity Jane,2427,0045591,3
1953,Gentlemen Prefer Blondes,2547,0045810,3
1953,"Cruel Sea, The",2553,0045659,3
1953,Miss Sadie Thompson,3124,0046076,3
1953,Salome,3125,0046269,3
1953,Shane,3303,0046303,1
1953,Mesa of Lost Women,3958,0046066,1
1953,From Here to Eternity,4071,0045793,3
1953,"Hitch-Hiker, The",4301,0045877,0
1953,I Confess,4616,0045897,1
1953,"Big Heat, The",4854,0045555,3
1953,How to Marry a Millionaire,4909,0045891,3
1953,Fear and Desire,5366,0045758,0
1953,Pickup on South Street,5736,0046187,3
1953,Mr. Hulot&#39;s Holiday,5937,0046487,3
1953,Ugetsu,5973,0046478,2
1953,Summer with Monika,5998,0046345,3
1953,Glen or Glenda,6797,0045826,0
1953,"Wild One, The",7693,0047677,1
1953,"Beast from 20,000 Fathoms, The",7900,0045546,1
1953,Inferno,8011,0045911,0
1953,"5,000 Fingers of Dr. T., The",8466,0045464,0
1953,It Came from Outer Space,8634,0045920,2
1953,"earrings of Madame de..., The",9004,0046022,3
1953,House of Wax,9290,0045888,3
1953,Tarzan and the She-Devil,9704,0046404,1
1953,Cat Women of the Moon,10171,0045609,3
1954,Phffft,586,0047349,2
1954,Touchez pas au grisbi,657,0046451,1
1954,Seven Brides for Seven Brothers,1351,0047472,3
1954,White Christmas,1391,0047673,3
1954,Johnny Guitar,1694,0047136,2
1954,On the Waterfront,1812,0047296,0
1954,20000 Leagues Under the Sea,1965,0046672,0
1954,Rear Window,2132,0047396,3
1954,Them!,2158,0047573,1
1954,Sabrina,2294,0047437,3
1954,Hobson&#39;s Choice,2426,0047094,3
1954,Knock on Wood,2746,0047152,1
1954,Dial M for Murder,3337,0046912,0
1954,Shichinin no samurai,3600,0047478,0
1954,A Star Is Born,3674,0047522,1
1954,Executive Suite,3925,0046963,2
1954,Journey to Italy,3954,0046511,3
1954,"Glenn Miller Story, The",3993,0047030,2
1954,Three Coins in the Fountain,4048,0047580,3
1954,Late Chrysanthemuns,4710,0046750,3
1954,Creature from the Black Lagoon,4883,0046876,0
1954,Attila,5124,0046731,2
1954,Salt of the Earth,5356,0047443,3
1954,Gojira,5505,0047034,1
1954,Animal Farm,7346,0047834,0
1954,Uwasa no onna,7580,0047638,3
1954,Comicos,7610,0045665,3
1954,An American in Rome,8109,0046705,1
1954,Carmen Jones,8441,0046828,3
1954,Miseria e nobilta,9054,0047238,3
1954,Jail Bait,9176,0047127,3
1954,"Caine Mutiny, The",9567,0046816,1
1954,Senso,10286,0047469,1
1955,To Catch a Thief,782,0048728,3
1955,"Night of the Hunter, The",878,0048424,3
1955,Lady and the Tramp,1170,0048280,2
1955,Daddy Long Legs,1693,0047969,3
1955,Sommarnattens leende (Smiles of a Summer Night),1735,0048641,2
1955,"Ladykillers, The",1827,0048281,3
1955,Guys and Dolls,2115,0048140,3
1955,Diabolique,2344,0046911,3
1955,"Dam Busters, The",2552,0046889,1
1955,Rebel Without a Cause,2926,0048545,1
1955,"Fast and the Furious, The",3158,0046969,3
1955,"Big Combo, The",3339,0047878,2
1955,Rififi,3404,0048021,1
1955,We&#39;re No Angels,3739,0048801,3
1955,Bride of the Monster,4073,0047898,3
1955,Tarantula,4108,0048696,0
1955,Marty,4442,0048356,3
1955,Oklahoma!,4754,0048445,3
1955,"Seven Year Itch, The",4896,0048605,1
1955,Summertime,5165,0048673,3
1955,Killer&#39;s Kiss,5403,0048254,1
1955,Pather Panchali,5471,0048473,3
1955,Godzilla Raids Again,6055,0048127,2
1955,This Island Earth,6468,0047577,0
1955,"Glass Slipper, The",6481,0048124,3
1955,My Sister Eileen,6615,0048401,3
1955,"Prisoner, The",7262,0048512,0
1955,"Trouble with Harry, The",7360,0048750,2
1955,"Prodigal, The",7797,0048517,3
1955,Les grandes manoeuvres,7878,0048133,3
1955,Not as a Stranger,8014,0048432,2
1955,Le amiche,10340,0047821,3
1955,All That Heaven Allows,10342,0047811,3
1955,Lola Mont&egrave;s,10354,0048308,3
1956,"Searchers, The",357,0049730,3
1956,"Spanish Gardener, The",1559,0049787,2
1956,"Bad Seed, The",1216,0048977,3
1956,"King and I, The",1092,0049408,2
1956,"Iron Petticoat, The",1545,0049369,1
1956,"Wrong Man, The",2219,0051207,1
1956,Forbidden Planet,2306,0049223,0
1956,Gunslinger,2647,0049287,3
1956,Invasion of the Body Snatchers,2698,0049366,3
1956,"Court Jester, The",2730,0049096,2
1956,War and Peace,2861,0049934,3
1956,Bigger Than Life,2904,0049010,0
1956,"Ten Commandments, The",3076,0049833,2
1956,...And God Created Woman,3409,0049189,3
1956,Around the World in Eighty Days,3981,0048960,0
1956,"Proud and Profane, The",4245,0049640,3
1956,Indestructible Man,4402,0049363,1
1956,Bus Stop,4670,0049038,3
1956,"Killing, The",5414,0049406,1
1956,Aparajito,5470,0048956,3
1956,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,5555,0049902,0
1956,Rodan,6064,0049782,1
1956,"Man Who Never Was, The",6308,0049471,3
1956,High Society,6641,0049314,3
1956,Calle mayor [Main Street],7394,0049043,3
1956,"Man Who Knew Too Much, The",7442,0049470,2
1956,Flowing,8314,0049537,3
1956,"Unguarded Moment, The",8358,0049904,1
1956,Eyewitness,8398,0049196,3
1956,Sissi - The Young Empress,8872,0049762,3
1956,La banda degli onesti,9055,0048981,2
1956,"Captain from Kopenick, The",9719,0049293,1
1956,Le coup du berger,9993,0049095,3
1956,Autumn Leaves,10346,0048967,3
1956,Baby Doll,10348,0048973,3
1957,12 Angry Men,302,0050083,0
1957,"True Story of Jesse James, The",965,0051114,2
1957,Desk Set,993,0050307,3
1957,"Cranes Are Flying, The",1015,0050634,3
1957,"Incredible Shrinking Man, The",1291,0050539,0
1957,Paths of Glory,1274,0050825,0
1957,Old Yeller,1121,0050798,1
1957,Three Faces of Eve,1660,0051077,0
1957,Funny Face,1747,0050419,3
1957,Nights of Cabiria,1765,0050783,3
1957,Kanal,1800,0050585,1
1957,"Enemy Below, The",1989,0050356,0
1957,"Seventh Seal, The",2043,0050976,1
1957,Night of the Demon,2160,0050766,3
1957,Sweet Smell of Success,2301,0051036,1
1957,Fire Down Below,2420,0050397,0
1957,"Heaven Knows, Mr. Allison",2429,0050490,0
1957,Smultronst&auml;llet (Wild Strawberries),2520,0050986,2
1957,Sayonara,2578,0050933,2
1957,Tammy and the Bachelor,2895,0051051,3
1957,"Bridge on the River Kwai, The",2981,0050212,1
1957,"Prince and the Showgirl, The",3007,0050861,3
1957,An Affair to Remember,3429,0050105,2
1957,Oedipus Rex,3994,0050792,1
1957,A Face in the Crowd,4552,0050371,1
1957,Sorority Girl,4559,0050998,3
1957,Witness for the Prosecution,4933,0051201,1
1957,"Mysterians, The",6624,0050251,3
1957,Kiss Them for Me,7017,0050599,2
1957,Forty Guns,7136,0050407,2
1957,Throne of Blood,7165,0050613,0
1957,Amanecer en Puerta Oscura,7420,0050116,3
1957,El vampiro,8321,0051151,3
1957,Island in the Sun,8685,0050549,3
1957,Kronos,8736,0050610,0
1957,Danger stalks near,9006,0050421,3
1958,Vertigo,609,0052357,1
1958,M&auml;dchen in Uniform,1572,0051964,3
1958,"Fabulous World of Jules Verne, The",1247,0052374,0
1958,"Vikings, The",1255,0052365,2
1958,Run Silent Run Deep,1363,0052151,0
1958,Teacher&#39;s Pet,1364,0052278,1
1958,"Fly, The",2281,0051622,2
1958,"Day the Sky Exploded, The",2373,0051951,1
1958,Dracula (Horror of Dracula),2476,0051554,3
1958,"Wild Women of Wongo, The",2585,0052394,3
1958,"Screaming Skull, The",2763,0052169,2
1958,Mon Oncle,2823,0050706,3
1958,Touch of Evil,3146,0052311,1
1958,Gigi,3056,0051658,2
1958,"Defiant Ones, The",3238,0051525,0
1958,Auntie Mame,3321,0051383,3
1958,Separate Tables,3926,0052182,3
1958,South Pacific,3977,0052225,3
1958,Indiscreet,4211,0051773,3
1958,I Bury the Living,4410,0051755,1
1958,"Inn of the Sixth Happiness, The",4849,0051776,3
1958,Cat on a Hot Tin Roof,6012,0051459,3
1958,Love Is My Profession,6938,0051579,3
1958,Blood of the Vampire,7054,0051422,0
1958,"Hidden Fortress, The",7135,0051808,0
1958,It! The Terror from Beyond Space,7606,0051786,1
1958,Brink of Life,8344,0052017,3
1958,I Want To Live!,8450,0051758,3
1958,Marjorie Morningstar,10341,0051911,3
1959,"400 Blows, The",236,0053198,0
1959,Sleeping Beauty,474,53285,3
1959,Ben-Hur,1419,0052618,3
1959,Journey to the Center of the Earth,1256,0052948,1
1959,"Nun&#39;s Story, The",1555,0053131,3
1959,Darby O&#39;Gill and the Little People,1591,0052722,3
1959,Some Like It Hot,2023,0053291,3
1959,Imitation of Life,2095,0052918,3
1959,North By Northwest,2228,0053125,1
1959,"Suddenly, Last Summer",2645,0053318,3
1959,"Giant Gila Monster, The",2796,0052846,3
1959,Araya,3119,0051372,3
1959,"Tingler, The",3166,0053363,1
1959,Come Dance with Me!,3442,0053428,3
1959,Good Morning (Ohay&ocirc;),3525,0053134,3
1959,"Great War, The",3608,0052861,1
1959,Ghost of Dragstrip Hollow,4050,0052844,3
1959,A Bucket of Blood,4065,0052655,2
1959,Anatomy of a Murder,4199,0052561,1
1959,House on Haunted Hill,4373,0051744,3
1959,"Wasp Woman, The",4392,0054462,3
1959,"Bat, The",4523,0052602,3
1959,Gidget,6405,0052847,3
1959,Battle in Outer Space,6645,0053388,1
1959,Apur Sansar,6833,0052572,0
1959,Rio Bravo,6901,0053221,1
1959,Pillow Talk,8392,0053172,3
1959,"World, The Flesh and The Devil, The",8677,0053454,0
1959,Plan 9 from Outer Space,9161,0052077,1
1959,Night of the Ghouls,9169,0156843,1
1959,Sleeping Beauty,9209,0053285,3
1959,"Bridge, The",9379,0052654,3
1960,Where the Boys Are,590,0054469,2
1960,Les yeux sans visage,656,0053459,3
1960,A bout de souffle,799,0053472,0
1960,"Magnificent Seven, The",1295,0054047,0
1960,Spartacus,1273,0054331,2
1960,Inherit the Wind,1712,0053946,3
1960,"Apartment, The",1995,0053604,3
1960,Psycho,2039,0054215,3
1960,Exodus,2144,0053804,3
1960,Let&#39;s Make Love,2546,0054022,2
1960,Late Autumn,2808,0053579,3
1960,Body in the Web,2950,0054333,3
1960,Rocco and His Brothers,2988,0054248,2
1960,Black Sunday,3286,0054067,3
1960,Testament of Orpheus,3294,0054377,1
1960,Jigoku (Hell or The Sinners of Hell),3328,0154683,3
1960,"City of the Dead, The",3634,0053719,3
1960,Zazie dans le metro,3827,0054494,3
1960,Make Mine Mink,4117,0054049,3
1960,"Truth, The",5122,0054452,3
1960,"Story of Ruth, The",5123,0054343,3
1960,"Virgin Spring, The",5380,0053976,3
1960,Wild River,6146,0054476,3
1960,La Dolce Vita,6080,0053779,2
1960,La ciociara,6756,0054749,3
1960,Peeping Tom,6796,0054167,2
1960,Le Trou,6854,0054407,0
1960,"Brides of Dracula, The",8275,0053677,3
1960,Shoot the Piano Player,8367,0054389,2
1960,School for Scoundrels,8566,0054279,1
1960,Conspiracy of Hearts,8992,0053732,3
1960,Nerve on Sunday,9026,0054198,2
1960,First Spaceship on Venus,9207,0053250,1
1960,"Time Machine, The",9338,0054387,0
1960,"Bad Sleep Well, The",9894,0054460,1
1960,Les Bonnes Femmes,9992,0053666,3
1960,Last Woman on Earth,10170,0054017,0
1960,L&#39;avventura,10351,0053619,3
1961,Yojimbo,660,0055630,1
1961,"Children&#39;s Hour, The",833,0054743,3
1961,"Phantom Planet, The",1292,0055294,0
1961,Breakfast at Tiffany&#39;s,1191,0054698,2
1961,Mysterious Island,1257,0055207,0
1961,Underworld U.S.A.,1165,0055571,3
1961,One Hundred and One Dalmatians,1171,0055254,3
1961,El Cid,1546,0054847,1
1961,"Misfits, The",1365,0055184,3
1961,"Hustler, The",1958,0054997,0
1961,"One, Two, Three",2392,0055256,3
1961,West Side Story,2560,0055614,3
1961,"Beast of Yucca Flats, The",2797,0054673,0
1961,Blue Hawaii,3724,0054692,3
1961,Paris Blues,3909,0055278,3
1961,Splendor in the Grass,4198,0055471,3
1961,A Taste of Honey,4539,0055506,3
1961,"Parent Trap, The",4580,0055277,3
1961,A Raisin in the Sun,5485,0055353,3
1961,Snow White and the Three Stooges,5797,0055458,3
1961,La Notte,6102,0054130,3
1961,Mothra,6448,0055198,0
1961,A Woman Is a Woman,6539,0055572,0
1961,"Guns of Navarone, The",6653,0054953,1
1961,"Curse of the Werewolf, The",7344,0054777,3
1961,"Leon Morin, Priest",7798,0055082,3
1961,Accattone,7831,0054599,3
1961,Through a Glass Darkly,7968,0055499,0
1961,"Innocents, The",8019,0055018,3
1961,Flame in the Streets,8676,0054879,3
1961,Lola,9268,0055093,2
1961,King of Kings,9607,0055047,3
1962,Jules and Jim,237,0055032,1
1962,Ivanovo detstvo,691,0056111,1
1962,Lawrence of Arabia,1042,0056172,0
1962,What Ever Happened to Baby Jane?,1298,0056687,3
1962,Lolita,1279,0056193,3
1962,To Kill a Mockingbird,1108,0056592,3
1962,"Day of the Triffids, The",1613,0055894,3
1962,"Manchurian Candidate, The",1954,0056218,1
1962,"Trial, The",2183,0057427,1
1962,"Music Man, The",2430,0056262,3
1962,Carnival of Souls,2591,0055830,3
1962,Cleo from 5 to 7,2609,0055852,3
1962,"Brain That Wouldn&#39;t Die, The",2762,0052646,2
1962,Gypsy,3079,0056048,3
1962,"Trial of Joan of Arc, The",3160,0059616,0
1962,"L-Shaped Room, The",3829,0057239,3
1962,La Jetee,3845,0056119,0
1962,"Devil&#39;s Hand, The",4407,0055902,2
1962,Les dimanches de Ville d&#39;Avray,4481,0055910,3
1962,That Touch of Mink,4513,0056575,2
1962,Dr. No,4637,0055928,1
1962,"Miracle Worker, The",5686,0056241,3
1962,King Kong vs. Godzilla,6119,0056142,3
1962,Hatari!,6332,0056059,3
1962,"Loneliness of the Long Distance Runner, The",6516,0056194,3
1962,Boccaccio &acute;70,7120,0055805,2
1962,Advise &amp; Consent,7159,0055728,3
1962,War of the Buttons,7312,0054949,0
1962,Cartouche,7440,0055832,1
1962,Atraco a las tres,7588,0055763,1
1962,Walk on the Wild Side,8673,0056671,3
1962,Vivre Sa Vie,8849,0056663,3
1962,"Longest Day, The",9106,0056197,0
1962,"Treasure of the Silver Lake, The",9690,0056452,1
1962,Antoine and Colette,9920,1180329,0
1962,Hara-Kiri,9818,0056058,0
1962,L&#39;eclisse,10349,0056736,3
1963,"Great Escape, The",202,0057115,0
1963,Irma la Douce,607,0057187,2
1963,"Pink Panther, The",629,0057413,1
1963,55 Days at Peking,1251,0056800,1
1963,"Bakery Girl of Monceau, The",1635,0056884,1
1963,Charade,1984,0056923,2
1963,Lord of the Flies,1990,0057261,0
1963,Shock Corridor,2102,0057495,0
1963,"Birds, The",2345,0056869,3
1963,Beach Party,2549,0056860,2
1963,Carry on Cabby,2772,0056912,3
1963,Contempt,3382,0057345,1
1963,Bye Bye Birdie,3725,0056891,3
1963,"Sword in the Stone, The",3810,0057546,0
1963,Khaneh siah ast (The House is Black),3939,0336693,0
1963,"Haunting, The",4206,0057129,3
1963,"Kiss of the Vampire, The",4331,0057226,2
1963,Summer Magic,4347,0057542,3
1963,Dementia 13,4394,0056983,3
1963,Tom Jones,4494,0057590,3
1963,From Russia with Love,4659,0057076,3
1963,X: The Man with the X-Ray Eyes,4951,0057693,1
1963,"Move Over, Darling",5230,0057329,3
1963,"Silence, The",5379,0057611,3
1963,"Raven, The",5712,0057449,1
1963,"Guest, The",5772,0058164,0
1963,8&frac12;,5846,0056801,3
1963,Sanjuro,6044,0056443,3
1963,El verdugo,6327,0057643,1
1963,Atragon,6460,0057215,0
1963,Summer Holiday,6514,0057541,3
1963,"Servant, The",6988,0057490,3
1963,Suzanne&#39;s Career,7925,0056910,3
1963,Winter Light,7969,0057358,1
1963,"Incredible Journey, The",8440,0057180,1
1963,Unearthly Stranger,8648,0057623,1
1963,It&#39;s a Mad Mad Mad Mad World,9226,0057193,3
1963,Cleopatra,9388,0056937,3
1963,Winnetou,9686,0057687,1
1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,341,0057012,0
1964,Per un pugno di dollari (A Fisful of Dollars),661,0058461,1
1964,Mary Poppins,701,0058331,3
1964,"Rudolph, the Red-Nosed Reindeer",1600,0058536,1
1964,Der Geteilte Himmel (Divided Heaven),1198,0058139,2
1964,Woman in the Dunes,1212,0058625,0
1964,Bedtime Story,1250,0057878,1
1964,First Men in the Moon,1253,0058100,1
1964,"Long Ships, The",1254,0057259,1
1964,My Fair Lady,1688,0058385,3
1964,A Hard Day&#39;s Night,1957,0058182,1
1964,Band of Outsiders,2204,0057869,3
1964,"Americanization of Emily, The",2385,0057840,2
1964,Zulu,2483,0058777,0
1964,Bikini Beach,2557,0057887,2
1964,Man&#39;s Favorite Sport?,2720,0058324,2
1964,Marriage Italian Style,2766,0058335,3
1964,"Hush...Hush, Sweet Charlotte",2922,0058213,3
1964,"Gospel According to St. Matthew, The",3189,0058715,1
1964,King &amp; Country,3250,0058263,0
1964,Onibaba,3327,0058430,0
1964,Fail-Safe,3569,0058083,1
1964,Viva Las Vegas,3680,0058725,0
